rload	V(out)	I(R433)
1.995262314968952e-020	1.174976e-019	5.888829e+000
2.089296130854115e-020	1.230351e-019	5.888829e+000
2.187761623949632e-020	1.288335e-019	5.888829e+000
2.290867652767857e-020	1.349053e-019	5.888829e+000
2.398832919019578e-020	1.412632e-019	5.888829e+000
2.511886431509672e-020	1.479207e-019	5.888829e+000
2.630267991895479e-020	1.548920e-019	5.888829e+000
2.754228703338268e-020	1.621918e-019	5.888829e+000
2.884031503126713e-020	1.698357e-019	5.888829e+000
3.019951720402128e-020	1.778398e-019	5.888829e+000
3.162277660168497e-020	1.862211e-019	5.888829e+000
3.311311214826035e-020	1.949975e-019	5.888829e+000
3.467368504525446e-020	2.041874e-019	5.888829e+000
3.630780547701149e-020	2.138105e-019	5.888829e+000
3.801893963205754e-020	2.238870e-019	5.888829e+000
3.981071705535122e-020	2.344385e-019	5.888829e+000
4.168693834703510e-020	2.454873e-019	5.888829e+000
4.365158322401824e-020	2.570567e-019	5.888829e+000
4.570881896148922e-020	2.691714e-019	5.888829e+000
4.786300923226564e-020	2.818571e-019	5.888829e+000
5.011872336272912e-020	2.951406e-019	5.888829e+000
5.248074602497925e-020	3.090501e-019	5.888829e+000
5.495408738576454e-020	3.236152e-019	5.888829e+000
5.754399373371789e-020	3.388667e-019	5.888829e+000
6.025595860743807e-020	3.548370e-019	5.888829e+000
6.309573444802173e-020	3.715600e-019	5.888829e+000
6.606934480076212e-020	3.890711e-019	5.888829e+000
6.918309709189629e-020	4.074074e-019	5.888829e+000
7.244359600750177e-020	4.266079e-019	5.888829e+000
7.585775750292127e-020	4.467134e-019	5.888829e+000
7.943282347243119e-020	4.677663e-019	5.888829e+000
8.317637711027029e-020	4.898114e-019	5.888829e+000
8.709635899561141e-020	5.128956e-019	5.888829e+000
9.120108393559448e-020	5.370676e-019	5.888829e+000
9.549925860214728e-020	5.623788e-019	5.888829e+000
1.000000000000039e-019	5.888829e-019	5.888829e+000
1.047128548050940e-019	6.166361e-019	5.888829e+000
1.096478196143228e-019	6.456972e-019	5.888829e+000
1.148153621496927e-019	6.761280e-019	5.888829e+000
1.202264434617460e-019	7.079929e-019	5.888829e+000
1.258925411794216e-019	7.413596e-019	5.888829e+000
1.318256738556458e-019	7.762988e-019	5.888829e+000
1.380384264602939e-019	8.128847e-019	5.888829e+000
1.445439770745984e-019	8.511948e-019	5.888829e+000
1.513561248436267e-019	8.913103e-019	5.888829e+000
1.584893192461176e-019	9.333165e-019	5.888829e+000
1.659586907437626e-019	9.773023e-019	5.888829e+000
1.737800828749444e-019	1.023361e-018	5.888829e+000
1.819700858610055e-019	1.071591e-018	5.888829e+000
1.905460717963323e-019	1.122093e-018	5.888829e+000
1.995262314968959e-019	1.174976e-018	5.888829e+000
2.089296130854123e-019	1.230351e-018	5.888829e+000
2.187761623949640e-019	1.288335e-018	5.888829e+000
2.290867652767865e-019	1.349053e-018	5.888829e+000
2.398832919019587e-019	1.412632e-018	5.888829e+000
2.511886431509681e-019	1.479207e-018	5.888829e+000
2.630267991895488e-019	1.548920e-018	5.888829e+000
2.754228703338278e-019	1.621918e-018	5.888829e+000
2.884031503126722e-019	1.698357e-018	5.888829e+000
3.019951720402138e-019	1.778398e-018	5.888829e+000
3.162277660168507e-019	1.862211e-018	5.888829e+000
3.311311214826045e-019	1.949974e-018	5.888829e+000
3.467368504525457e-019	2.041874e-018	5.888829e+000
3.630780547701161e-019	2.138105e-018	5.888829e+000
3.801893963205767e-019	2.238870e-018	5.888829e+000
3.981071705535135e-019	2.344385e-018	5.888829e+000
4.168693834703525e-019	2.454873e-018	5.888829e+000
4.365158322401839e-019	2.570567e-018	5.888829e+000
4.570881896148938e-019	2.691714e-018	5.888829e+000
4.786300923226580e-019	2.818571e-018	5.888829e+000
5.011872336272929e-019	2.951406e-018	5.888829e+000
5.248074602497942e-019	3.090501e-018	5.888829e+000
5.495408738576473e-019	3.236152e-018	5.888829e+000
5.754399373371808e-019	3.388667e-018	5.888829e+000
6.025595860743828e-019	3.548370e-018	5.888829e+000
6.309573444802195e-019	3.715600e-018	5.888829e+000
6.606934480076236e-019	3.890711e-018	5.888829e+000
6.918309709189655e-019	4.074074e-018	5.888829e+000
7.244359600750205e-019	4.266079e-018	5.888829e+000
7.585775750292157e-019	4.467133e-018	5.888829e+000
7.943282347243149e-019	4.677663e-018	5.888829e+000
8.317637711027060e-019	4.898114e-018	5.888829e+000
8.709635899561174e-019	5.128956e-018	5.888829e+000
9.120108393559484e-019	5.370676e-018	5.888829e+000
9.549925860214764e-019	5.623788e-018	5.888829e+000
1.000000000000042e-018	5.888829e-018	5.888829e+000
1.047128548050944e-018	6.166361e-018	5.888829e+000
1.096478196143232e-018	6.456973e-018	5.888829e+000
1.148153621496932e-018	6.761280e-018	5.888829e+000
1.202264434617464e-018	7.079930e-018	5.888829e+000
1.258925411794221e-018	7.413596e-018	5.888829e+000
1.318256738556464e-018	7.762988e-018	5.888829e+000
1.380384264602944e-018	8.128847e-018	5.888829e+000
1.445439770745990e-018	8.511947e-018	5.888829e+000
1.513561248436273e-018	8.913104e-018	5.888829e+000
1.584893192461182e-018	9.333165e-018	5.888829e+000
1.659586907437632e-018	9.773023e-018	5.888829e+000
1.737800828749451e-018	1.023361e-017	5.888829e+000
1.819700858610062e-018	1.071591e-017	5.888829e+000
1.905460717963330e-018	1.122093e-017	5.888829e+000
1.995262314968966e-018	1.174976e-017	5.888829e+000
2.089296130854130e-018	1.230351e-017	5.888829e+000
2.187761623949648e-018	1.288335e-017	5.888829e+000
2.290867652767873e-018	1.349053e-017	5.888829e+000
2.398832919019595e-018	1.412632e-017	5.888829e+000
2.511886431509690e-018	1.479207e-017	5.888829e+000
2.630267991895497e-018	1.548920e-017	5.888829e+000
2.754228703338287e-018	1.621918e-017	5.888829e+000
2.884031503126733e-018	1.698357e-017	5.888829e+000
3.019951720402149e-018	1.778398e-017	5.888829e+000
3.162277660168519e-018	1.862211e-017	5.888829e+000
3.311311214826057e-018	1.949975e-017	5.888829e+000
3.467368504525470e-018	2.041874e-017	5.888829e+000
3.630780547701174e-018	2.138105e-017	5.888829e+000
3.801893963205781e-018	2.238870e-017	5.888829e+000
3.981071705535149e-018	2.344385e-017	5.888829e+000
4.168693834703540e-018	2.454873e-017	5.888829e+000
4.365158322401854e-018	2.570567e-017	5.888829e+000
4.570881896148954e-018	2.691714e-017	5.888829e+000
4.786300923226597e-018	2.818571e-017	5.888829e+000
5.011872336272947e-018	2.951406e-017	5.888829e+000
5.248074602497961e-018	3.090501e-017	5.888829e+000
5.495408738576492e-018	3.236152e-017	5.888829e+000
5.754399373371828e-018	3.388667e-017	5.888829e+000
6.025595860743849e-018	3.548370e-017	5.888829e+000
6.309573444802217e-018	3.715600e-017	5.888829e+000
6.606934480076259e-018	3.890711e-017	5.888829e+000
6.918309709189678e-018	4.074074e-017	5.888829e+000
7.244359600750229e-018	4.266079e-017	5.888829e+000
7.585775750292181e-018	4.467134e-017	5.888829e+000
7.943282347243175e-018	4.677663e-017	5.888829e+000
8.317637711027087e-018	4.898115e-017	5.888829e+000
8.709635899561202e-018	5.128956e-017	5.888829e+000
9.120108393559512e-018	5.370676e-017	5.888829e+000
9.549925860214795e-018	5.623788e-017	5.888829e+000
1.000000000000046e-017	5.888829e-017	5.888829e+000
1.047128548050947e-017	6.166361e-017	5.888829e+000
1.096478196143235e-017	6.456973e-017	5.888829e+000
1.148153621496936e-017	6.761280e-017	5.888829e+000
1.202264434617468e-017	7.079930e-017	5.888829e+000
1.258925411794225e-017	7.413596e-017	5.888829e+000
1.318256738556468e-017	7.762988e-017	5.888829e+000
1.380384264602949e-017	8.128847e-017	5.888829e+000
1.445439770745994e-017	8.511947e-017	5.888829e+000
1.513561248436278e-017	8.913103e-017	5.888829e+000
1.584893192461187e-017	9.333165e-017	5.888829e+000
1.659586907437638e-017	9.773023e-017	5.888829e+000
1.737800828749456e-017	1.023361e-016	5.888829e+000
1.819700858610068e-017	1.071591e-016	5.888829e+000
1.905460717963336e-017	1.122093e-016	5.888829e+000
1.995262314968973e-017	1.174976e-016	5.888829e+000
2.089296130854137e-017	1.230351e-016	5.888829e+000
2.187761623949655e-017	1.288335e-016	5.888829e+000
2.290867652767881e-017	1.349053e-016	5.888829e+000
2.398832919019604e-017	1.412632e-016	5.888829e+000
2.511886431509699e-017	1.479207e-016	5.888829e+000
2.630267991895506e-017	1.548920e-016	5.888829e+000
2.754228703338297e-017	1.621918e-016	5.888829e+000
2.884031503126743e-017	1.698357e-016	5.888829e+000
3.019951720402160e-017	1.778398e-016	5.888829e+000
3.162277660168530e-017	1.862211e-016	5.888829e+000
3.311311214826069e-017	1.949975e-016	5.888829e+000
3.467368504525482e-017	2.041874e-016	5.888829e+000
3.630780547701187e-017	2.138105e-016	5.888829e+000
3.801893963205794e-017	2.238870e-016	5.888829e+000
3.981071705535163e-017	2.344385e-016	5.888829e+000
4.168693834703554e-017	2.454872e-016	5.888829e+000
4.365158322401869e-017	2.570567e-016	5.888829e+000
4.570881896148969e-017	2.691714e-016	5.888829e+000
4.786300923226613e-017	2.818571e-016	5.888829e+000
5.011872336272963e-017	2.951406e-016	5.888829e+000
5.248074602497978e-017	3.090501e-016	5.888829e+000
5.495408738576510e-017	3.236152e-016	5.888829e+000
5.754399373371847e-017	3.388667e-016	5.888829e+000
6.025595860743869e-017	3.548370e-016	5.888829e+000
6.309573444802239e-017	3.715600e-016	5.888829e+000
6.606934480076281e-017	3.890711e-016	5.888829e+000
6.918309709189702e-017	4.074074e-016	5.888829e+000
7.244359600750254e-017	4.266079e-016	5.888829e+000
7.585775750292208e-017	4.467134e-016	5.888829e+000
7.943282347243203e-017	4.677663e-016	5.888829e+000
8.317637711027117e-017	4.898115e-016	5.888829e+000
8.709635899561234e-017	5.128955e-016	5.888829e+000
9.120108393559546e-017	5.370676e-016	5.888829e+000
9.549925860214830e-017	5.623788e-016	5.888829e+000
1.000000000000049e-016	5.888829e-016	5.888829e+000
1.047128548050951e-016	6.166361e-016	5.888829e+000
1.096478196143239e-016	6.456972e-016	5.888829e+000
1.148153621496940e-016	6.761280e-016	5.888829e+000
1.202264434617473e-016	7.079930e-016	5.888829e+000
1.258925411794230e-016	7.413597e-016	5.888829e+000
1.318256738556473e-016	7.762988e-016	5.888829e+000
1.380384264602954e-016	8.128847e-016	5.888829e+000
1.445439770746000e-016	8.511947e-016	5.888829e+000
1.513561248436284e-016	8.913103e-016	5.888829e+000
1.584893192461193e-016	9.333165e-016	5.888829e+000
1.659586907437644e-016	9.773024e-016	5.888829e+000
1.737800828749463e-016	1.023361e-015	5.888829e+000
1.819700858610075e-016	1.071591e-015	5.888829e+000
1.905460717963344e-016	1.122093e-015	5.888829e+000
1.995262314968981e-016	1.174976e-015	5.888829e+000
2.089296130854145e-016	1.230351e-015	5.888829e+000
2.187761623949664e-016	1.288335e-015	5.888829e+000
2.290867652767889e-016	1.349053e-015	5.888829e+000
2.398832919019613e-016	1.412632e-015	5.888829e+000
2.511886431509708e-016	1.479207e-015	5.888829e+000
2.630267991895516e-016	1.548920e-015	5.888829e+000
2.754228703338307e-016	1.621918e-015	5.888829e+000
2.884031503126754e-016	1.698357e-015	5.888829e+000
3.019951720402171e-016	1.778398e-015	5.888829e+000
3.162277660168542e-016	1.862211e-015	5.888829e+000
3.311311214826082e-016	1.949974e-015	5.888829e+000
3.467368504525496e-016	2.041874e-015	5.888829e+000
3.630780547701201e-016	2.138104e-015	5.888829e+000
3.801893963205809e-016	2.238870e-015	5.888829e+000
3.981071705535179e-016	2.344385e-015	5.888829e+000
4.168693834703571e-016	2.454872e-015	5.888829e+000
4.365158322401887e-016	2.570567e-015	5.888829e+000
4.570881896148988e-016	2.691714e-015	5.888829e+000
4.786300923226633e-016	2.818571e-015	5.888829e+000
5.011872336272985e-016	2.951406e-015	5.888829e+000
5.248074602498001e-016	3.090501e-015	5.888829e+000
5.495408738576534e-016	3.236152e-015	5.888829e+000
5.754399373371872e-016	3.388667e-015	5.888829e+000
6.025595860743895e-016	3.548370e-015	5.888829e+000
6.309573444802265e-016	3.715600e-015	5.888829e+000
6.606934480076309e-016	3.890711e-015	5.888829e+000
6.918309709189730e-016	4.074074e-015	5.888829e+000
7.244359600750284e-016	4.266079e-015	5.888829e+000
7.585775750292240e-016	4.467134e-015	5.888829e+000
7.943282347243236e-016	4.677663e-015	5.888829e+000
8.317637711027152e-016	4.898115e-015	5.888829e+000
8.709635899561269e-016	5.128956e-015	5.888829e+000
9.120108393559582e-016	5.370676e-015	5.888829e+000
9.549925860214868e-016	5.623788e-015	5.888829e+000
1.000000000000053e-015	5.888829e-015	5.888829e+000
1.047128548050955e-015	6.166361e-015	5.888829e+000
1.096478196143244e-015	6.456972e-015	5.888829e+000
1.148153621496944e-015	6.761280e-015	5.888829e+000
1.202264434617477e-015	7.079930e-015	5.888829e+000
1.258925411794235e-015	7.413597e-015	5.888829e+000
1.318256738556478e-015	7.762988e-015	5.888829e+000
1.380384264602959e-015	8.128846e-015	5.888829e+000
1.445439770746005e-015	8.511948e-015	5.888829e+000
1.513561248436290e-015	8.913103e-015	5.888829e+000
1.584893192461199e-015	9.333165e-015	5.888829e+000
1.659586907437650e-015	9.773023e-015	5.888829e+000
1.737800828749470e-015	1.023361e-014	5.888829e+000
1.819700858610082e-015	1.071591e-014	5.888829e+000
1.905460717963351e-015	1.122093e-014	5.888829e+000
1.995262314968988e-015	1.174976e-014	5.888829e+000
2.089296130854154e-015	1.230351e-014	5.888829e+000
2.187761623949672e-015	1.288335e-014	5.888829e+000
2.290867652767898e-015	1.349053e-014	5.888829e+000
2.398832919019622e-015	1.412632e-014	5.888829e+000
2.511886431509718e-015	1.479207e-014	5.888829e+000
2.630267991895526e-015	1.548920e-014	5.888829e+000
2.754228703338318e-015	1.621918e-014	5.888829e+000
2.884031503126765e-015	1.698357e-014	5.888829e+000
3.019951720402183e-015	1.778398e-014	5.888829e+000
3.162277660168554e-015	1.862211e-014	5.888829e+000
3.311311214826094e-015	1.949975e-014	5.888829e+000
3.467368504525509e-015	2.041874e-014	5.888829e+000
3.630780547701215e-015	2.138105e-014	5.888829e+000
3.801893963205823e-015	2.238870e-014	5.888829e+000
3.981071705535194e-015	2.344385e-014	5.888829e+000
4.168693834703587e-015	2.454872e-014	5.888829e+000
4.365158322401904e-015	2.570567e-014	5.888829e+000
4.570881896149006e-015	2.691714e-014	5.888829e+000
4.786300923226652e-015	2.818571e-014	5.888829e+000
5.011872336273005e-015	2.951406e-014	5.888829e+000
5.248074602498022e-015	3.090501e-014	5.888829e+000
5.495408738576556e-015	3.236152e-014	5.888829e+000
5.754399373371894e-015	3.388667e-014	5.888829e+000
6.025595860743919e-015	3.548370e-014	5.888829e+000
6.309573444802290e-015	3.715600e-014	5.888829e+000
6.606934480076335e-015	3.890711e-014	5.888829e+000
6.918309709189758e-015	4.074074e-014	5.888829e+000
7.244359600750313e-015	4.266079e-014	5.888829e+000
7.585775750292269e-015	4.467134e-014	5.888829e+000
7.943282347243267e-015	4.677663e-014	5.888829e+000
8.317637711027184e-015	4.898114e-014	5.888829e+000
8.709635899561303e-015	5.128956e-014	5.888829e+000
9.120108393559617e-015	5.370676e-014	5.888829e+000
9.549925860214905e-015	5.623788e-014	5.888829e+000
1.000000000000057e-014	5.888829e-014	5.888829e+000
1.047128548050959e-014	6.166361e-014	5.888829e+000
1.096478196143248e-014	6.456973e-014	5.888829e+000
1.148153621496948e-014	6.761280e-014	5.888829e+000
1.202264434617482e-014	7.079930e-014	5.888829e+000
1.258925411794239e-014	7.413596e-014	5.888829e+000
1.318256738556483e-014	7.762989e-014	5.888829e+000
1.380384264602964e-014	8.128846e-014	5.888829e+000
1.445439770746011e-014	8.511947e-014	5.888829e+000
1.513561248436295e-014	8.913103e-014	5.888829e+000
1.584893192461205e-014	9.333165e-014	5.888829e+000
1.659586907437657e-014	9.773023e-014	5.888829e+000
1.737800828749476e-014	1.023361e-013	5.888829e+000
1.819700858610089e-014	1.071591e-013	5.888829e+000
1.905460717963358e-014	1.122093e-013	5.888829e+000
1.995262314968996e-014	1.174976e-013	5.888829e+000
2.089296130854161e-014	1.230351e-013	5.888829e+000
2.187761623949680e-014	1.288335e-013	5.888829e+000
2.290867652767906e-014	1.349053e-013	5.888829e+000
2.398832919019630e-014	1.412632e-013	5.888829e+000
2.511886431509727e-014	1.479207e-013	5.888829e+000
2.630267991895536e-014	1.548920e-013	5.888829e+000
2.754228703338328e-014	1.621918e-013	5.888829e+000
2.884031503126775e-014	1.698357e-013	5.888829e+000
3.019951720402193e-014	1.778398e-013	5.888829e+000
3.162277660168565e-014	1.862211e-013	5.888829e+000
3.311311214826105e-014	1.949974e-013	5.888829e+000
3.467368504525520e-014	2.041874e-013	5.888829e+000
3.630780547701227e-014	2.138105e-013	5.888829e+000
3.801893963205836e-014	2.238870e-013	5.888829e+000
3.981071705535207e-014	2.344385e-013	5.888829e+000
4.168693834703600e-014	2.454873e-013	5.888829e+000
4.365158322401918e-014	2.570567e-013	5.888829e+000
4.570881896149022e-014	2.691714e-013	5.888829e+000
4.786300923226668e-014	2.818571e-013	5.888829e+000
5.011872336273021e-014	2.951406e-013	5.888829e+000
5.248074602498038e-014	3.090501e-013	5.888829e+000
5.495408738576572e-014	3.236152e-013	5.888829e+000
5.754399373371912e-014	3.388667e-013	5.888829e+000
6.025595860743936e-014	3.548370e-013	5.888829e+000
6.309573444802309e-014	3.715600e-013	5.888829e+000
6.606934480076355e-014	3.890711e-013	5.888829e+000
6.918309709189778e-014	4.074074e-013	5.888829e+000
7.244359600750334e-014	4.266079e-013	5.888829e+000
7.585775750292292e-014	4.467134e-013	5.888829e+000
7.943282347243292e-014	4.677663e-013	5.888829e+000
8.317637711027210e-014	4.898115e-013	5.888829e+000
8.709635899561330e-014	5.128956e-013	5.888829e+000
9.120108393559646e-014	5.370676e-013	5.888829e+000
9.549925860214935e-014	5.623788e-013	5.888829e+000
1.000000000000060e-013	5.888829e-013	5.888829e+000
1.047128548050963e-013	6.166361e-013	5.888829e+000
1.096478196143251e-013	6.456973e-013	5.888829e+000
1.148153621496952e-013	6.761280e-013	5.888829e+000
1.202264434617486e-013	7.079930e-013	5.888829e+000
1.258925411794244e-013	7.413596e-013	5.888829e+000
1.318256738556487e-013	7.762988e-013	5.888829e+000
1.380384264602969e-013	8.128847e-013	5.888829e+000
1.445439770746016e-013	8.511948e-013	5.888829e+000
1.513561248436301e-013	8.913103e-013	5.888829e+000
1.584893192461210e-013	9.333165e-013	5.888829e+000
1.659586907437662e-013	9.773023e-013	5.888829e+000
1.737800828749482e-013	1.023361e-012	5.888829e+000
1.819700858610095e-013	1.071591e-012	5.888829e+000
1.905460717963364e-013	1.122093e-012	5.888829e+000
1.995262314969002e-013	1.174976e-012	5.888829e+000
2.089296130854168e-013	1.230351e-012	5.888829e+000
2.187761623949687e-013	1.288335e-012	5.888829e+000
2.290867652767914e-013	1.349053e-012	5.888829e+000
2.398832919019639e-013	1.412632e-012	5.888829e+000
2.511886431509736e-013	1.479207e-012	5.888829e+000
2.630267991895545e-013	1.548920e-012	5.888829e+000
2.754228703338337e-013	1.621918e-012	5.888829e+000
2.884031503126785e-013	1.698357e-012	5.888829e+000
3.019951720402204e-013	1.778398e-012	5.888829e+000
3.162277660168576e-013	1.862211e-012	5.888829e+000
3.311311214826117e-013	1.949974e-012	5.888829e+000
3.467368504525532e-013	2.041874e-012	5.888829e+000
3.630780547701239e-013	2.138105e-012	5.888829e+000
3.801893963205849e-013	2.238870e-012	5.888829e+000
3.981071705535221e-013	2.344385e-012	5.888829e+000
4.168693834703614e-013	2.454872e-012	5.888829e+000
4.365158322401933e-013	2.570567e-012	5.888829e+000
4.570881896149036e-013	2.691714e-012	5.888829e+000
4.786300923226684e-013	2.818571e-012	5.888829e+000
5.011872336273038e-013	2.951406e-012	5.888829e+000
5.248074602498056e-013	3.090501e-012	5.888829e+000
5.495408738576591e-013	3.236152e-012	5.888829e+000
5.754399373371932e-013	3.388667e-012	5.888829e+000
6.025595860743958e-013	3.548370e-012	5.888829e+000
6.309573444802331e-013	3.715600e-012	5.888829e+000
6.606934480076378e-013	3.890711e-012	5.888829e+000
6.918309709189803e-013	4.074074e-012	5.888829e+000
7.244359600750360e-013	4.266079e-012	5.888829e+000
7.585775750292319e-013	4.467134e-012	5.888829e+000
7.943282347243319e-013	4.677663e-012	5.888829e+000
8.317637711027238e-013	4.898114e-012	5.888829e+000
8.709635899561360e-013	5.128955e-012	5.888829e+000
9.120108393559679e-013	5.370676e-012	5.888829e+000
9.549925860214969e-013	5.623788e-012	5.888829e+000
1.000000000000064e-012	5.888829e-012	5.888829e+000
1.047128548050966e-012	6.166361e-012	5.888829e+000
1.096478196143255e-012	6.456973e-012	5.888829e+000
1.148153621496956e-012	6.761280e-012	5.888829e+000
1.202264434617490e-012	7.079930e-012	5.888829e+000
1.258925411794248e-012	7.413597e-012	5.888829e+000
1.318256738556491e-012	7.762988e-012	5.888829e+000
1.380384264602973e-012	8.128847e-012	5.888829e+000
1.445439770746020e-012	8.511947e-012	5.888829e+000
1.513561248436305e-012	8.913103e-012	5.888829e+000
1.584893192461215e-012	9.333164e-012	5.888829e+000
1.659586907437667e-012	9.773024e-012	5.888829e+000
1.737800828749487e-012	1.023361e-011	5.888829e+000
1.819700858610101e-012	1.071591e-011	5.888829e+000
1.905460717963370e-012	1.122093e-011	5.888829e+000
1.995262314969009e-012	1.174976e-011	5.888829e+000
2.089296130854175e-012	1.230351e-011	5.888829e+000
2.187761623949695e-012	1.288335e-011	5.888829e+000
2.290867652767922e-012	1.349053e-011	5.888829e+000
2.398832919019647e-012	1.412632e-011	5.888829e+000
2.511886431509744e-012	1.479207e-011	5.888829e+000
2.630267991895554e-012	1.548920e-011	5.888829e+000
2.754228703338346e-012	1.621918e-011	5.888829e+000
2.884031503126795e-012	1.698357e-011	5.888829e+000
3.019951720402214e-012	1.778398e-011	5.888829e+000
3.162277660168587e-012	1.862211e-011	5.888829e+000
3.311311214826128e-012	1.949975e-011	5.888829e+000
3.467368504525544e-012	2.041874e-011	5.888829e+000
3.630780547701253e-012	2.138105e-011	5.888829e+000
3.801893963205863e-012	2.238870e-011	5.888829e+000
3.981071705535235e-012	2.344385e-011	5.888829e+000
4.168693834703630e-012	2.454872e-011	5.888829e+000
4.365158322401949e-012	2.570567e-011	5.888829e+000
4.570881896149053e-012	2.691714e-011	5.888829e+000
4.786300923226701e-012	2.818571e-011	5.888829e+000
5.011872336273056e-012	2.951406e-011	5.888829e+000
5.248074602498075e-012	3.090501e-011	5.888829e+000
5.495408738576611e-012	3.236152e-011	5.888829e+000
5.754399373371953e-012	3.388667e-011	5.888829e+000
6.025595860743980e-012	3.548370e-011	5.888829e+000
6.309573444802354e-012	3.715600e-011	5.888829e+000
6.606934480076402e-012	3.890711e-011	5.888829e+000
6.918309709189828e-012	4.074074e-011	5.888829e+000
7.244359600750386e-012	4.266080e-011	5.888829e+000
7.585775750292346e-012	4.467134e-011	5.888829e+000
7.943282347243348e-012	4.677663e-011	5.888829e+000
8.317637711027269e-012	4.898115e-011	5.888829e+000
8.709635899561392e-012	5.128956e-011	5.888829e+000
9.120108393559712e-012	5.370676e-011	5.888829e+000
9.549925860215003e-012	5.623788e-011	5.888829e+000
1.000000000000068e-011	5.888829e-011	5.888829e+000
1.047128548050970e-011	6.166361e-011	5.888829e+000
1.096478196143259e-011	6.456972e-011	5.888829e+000
1.148153621496961e-011	6.761280e-011	5.888829e+000
1.202264434617495e-011	7.079930e-011	5.888829e+000
1.258925411794253e-011	7.413596e-011	5.888829e+000
1.318256738556497e-011	7.762988e-011	5.888829e+000
1.380384264602979e-011	8.128847e-011	5.888829e+000
1.445439770746026e-011	8.511947e-011	5.888829e+000
1.513561248436311e-011	8.913103e-011	5.888829e+000
1.584893192461222e-011	9.333165e-011	5.888829e+000
1.659586907437674e-011	9.773023e-011	5.888829e+000
1.737800828749494e-011	1.023361e-010	5.888829e+000
1.819700858610108e-011	1.071591e-010	5.888829e+000
1.905460717963378e-011	1.122093e-010	5.888829e+000
1.995262314969017e-011	1.174976e-010	5.888829e+000
2.089296130854183e-011	1.230351e-010	5.888829e+000
2.187761623949703e-011	1.288335e-010	5.888829e+000
2.290867652767931e-011	1.349053e-010	5.888829e+000
2.398832919019656e-011	1.412632e-010	5.888829e+000
2.511886431509754e-011	1.479207e-010	5.888829e+000
2.630267991895564e-011	1.548920e-010	5.888829e+000
2.754228703338357e-011	1.621918e-010	5.888829e+000
2.884031503126806e-011	1.698357e-010	5.888829e+000
3.019951720402225e-011	1.778398e-010	5.888829e+000
3.162277660168599e-011	1.862211e-010	5.888829e+000
3.311311214826141e-011	1.949974e-010	5.888829e+000
3.467368504525557e-011	2.041874e-010	5.888829e+000
3.630780547701266e-011	2.138105e-010	5.888829e+000
3.801893963205876e-011	2.238870e-010	5.888829e+000
3.981071705535250e-011	2.344385e-010	5.888829e+000
4.168693834703645e-011	2.454872e-010	5.888829e+000
4.365158322401965e-011	2.570567e-010	5.888829e+000
4.570881896149070e-011	2.691714e-010	5.888829e+000
4.786300923226718e-011	2.818571e-010	5.888829e+000
5.011872336273074e-011	2.951406e-010	5.888829e+000
5.248074602498093e-011	3.090501e-010	5.888829e+000
5.495408738576631e-011	3.236152e-010	5.888829e+000
5.754399373371973e-011	3.388667e-010	5.888829e+000
6.025595860744001e-011	3.548370e-010	5.888829e+000
6.309573444802375e-011	3.715600e-010	5.888829e+000
6.606934480076425e-011	3.890711e-010	5.888829e+000
6.918309709189851e-011	4.074074e-010	5.888829e+000
7.244359600750410e-011	4.266079e-010	5.888829e+000
7.585775750292372e-011	4.467134e-010	5.888829e+000
7.943282347243375e-011	4.677663e-010	5.888829e+000
8.317637711027297e-011	4.898115e-010	5.888829e+000
8.709635899561422e-011	5.128956e-010	5.888829e+000
9.120108393559744e-011	5.370676e-010	5.888829e+000
9.549925860215037e-011	5.623788e-010	5.888829e+000
1.000000000000071e-010	5.888829e-010	5.888829e+000
1.047128548050974e-010	6.166361e-010	5.888829e+000
1.096478196143263e-010	6.456973e-010	5.888829e+000
1.148153621496965e-010	6.761280e-010	5.888829e+000
1.202264434617499e-010	7.079929e-010	5.888829e+000
1.258925411794257e-010	7.413596e-010	5.888829e+000
1.318256738556501e-010	7.762989e-010	5.888829e+000
1.380384264602983e-010	8.128846e-010	5.888829e+000
1.445439770746031e-010	8.511947e-010	5.888829e+000
1.513561248436316e-010	8.913103e-010	5.888829e+000
1.584893192461227e-010	9.333165e-010	5.888829e+000
1.659586907437679e-010	9.773024e-010	5.888829e+000
1.737800828749500e-010	1.023361e-009	5.888829e+000
1.819700858610114e-010	1.071591e-009	5.888829e+000
1.905460717963384e-010	1.122093e-009	5.888829e+000
1.995262314969023e-010	1.174976e-009	5.888829e+000
2.089296130854189e-010	1.230351e-009	5.888829e+000
2.187761623949710e-010	1.288335e-009	5.888829e+000
2.290867652767938e-010	1.349053e-009	5.888829e+000
2.398832919019663e-010	1.412632e-009	5.888829e+000
2.511886431509761e-010	1.479207e-009	5.888829e+000
2.630267991895572e-010	1.548920e-009	5.888829e+000
2.754228703338365e-010	1.621918e-009	5.888829e+000
2.884031503126814e-010	1.698357e-009	5.888829e+000
3.019951720402235e-010	1.778398e-009	5.888829e+000
3.162277660168609e-010	1.862211e-009	5.888829e+000
3.311311214826151e-010	1.949975e-009	5.888829e+000
3.467368504525568e-010	2.041874e-009	5.888829e+000
3.630780547701278e-010	2.138105e-009	5.888829e+000
3.801893963205889e-010	2.238870e-009	5.888829e+000
3.981071705535263e-010	2.344385e-009	5.888829e+000
4.168693834703658e-010	2.454873e-009	5.888829e+000
4.365158322401978e-010	2.570567e-009	5.888829e+000
